Date,Visitor,G_Vis,Home,G_Home,OT Ind
2017-10-17,Columbus Blue Jackets,5,Winnipeg Jets,2,0
2017-10-17,Toronto Maple Leafs,2,Washington Capitals,0,0
2017-10-18,Montreal Canadiens,1,Los Angeles Kings,5,0
2017-10-18,Chicago Blackhawks,2,St. Louis Blues,5,0
2017-10-18,Detroit Red Wings,3,Toronto Maple Leafs,6,0
2017-10-19,Dallas Stars,5,Arizona Coyotes,4,0
2017-10-19,Vancouver Canucks,3,Boston Bruins,6,0
2017-10-19,Tampa Bay Lightning,2,Columbus Blue Jackets,0,0
2017-10-19,Carolina Hurricanes,2,Calgary Flames,1,0
2017-10-19,Edmonton Oilers,2,Chicago Blackhawks,1,1
2017-10-19,St. Louis Blues,4,Colorado Avalanche,3,0
2017-10-19,New York Islanders,4,New York Rangers,3,1
2017-10-19,New Jersey Devils,5,Ottawa Senators,4,1
2017-10-19,Nashville Predators,1,Philadelphia Flyers,0,0
2017-10-20,Montreal Canadiens,2,Anaheim Ducks,6,0
2017-10-20,Vancouver Canucks,4,Buffalo Sabres,2,0
2017-10-20,Washington Capitals,4,Detroit Red Wings,3,1
2017-10-20,Pittsburgh Penguins,4,Florida Panthers,3,0
2017-10-20,San Jose Sharks,3,New Jersey Devils,0,0
2017-10-20,Minnesota Wild,3,Winnipeg Jets,4,0
2017-10-21,Chicago Blackhawks,4,Arizona Coyotes,2,0
2017-10-21,Buffalo Sabres,5,Boston Bruins,4,1
2017-10-21,Los Angeles Kings,6,Columbus Blue Jackets,4,0
2017-10-21,Minnesota Wild,4,Calgary Flames,2,0
2017-10-21,Carolina Hurricanes,3,Dallas Stars,4,0
2017-10-21,San Jose Sharks,3,New York Islanders,5,0
2017-10-21,Nashville Predators,2,New York Rangers,4,0
2017-10-21,Toronto Maple Leafs,3,Ottawa Senators,6,0
2017-10-21,Edmonton Oilers,1,Philadelphia Flyers,2,0
2017-10-21,Pittsburgh Penguins,1,Tampa Bay Lightning,7,0
2017-10-21,St. Louis Blues,2,Vegas Golden Knights,3,1
2017-10-21,Florida Panthers,4,Washington Capitals,1,0
2017-10-22,Vancouver Canucks,4,Detroit Red Wings,1,0
2017-10-23,San Jose Sharks,4,New York Rangers,1,0
2017-10-23,Los Angeles Kings,2,Toronto Maple Leafs,3,0
2017-10-24,Detroit Red Wings,0,Buffalo Sabres,1,0
2017-10-24,Tampa Bay Lightning,5,Carolina Hurricanes,1,0
2017-10-24,Dallas Stars,3,Colorado Avalanche,5,0
2017-10-24,Vancouver Canucks,1,Minnesota Wild,0,0
2017-10-24,Florida Panthers,1,Montreal Canadiens,5,0
2017-10-24,Calgary Flames,3,Nashville Predators,2,1
2017-10-24,Arizona Coyotes,3,New York Islanders,5,0
2017-10-24,Los Angeles Kings,3,Ottawa Senators,2,1
2017-10-24,Anaheim Ducks,6,Philadelphia Flyers,2,0
2017-10-24,Edmonton Oilers,1,Pittsburgh Penguins,2,1
2017-10-24,Chicago Blackhawks,2,Vegas Golden Knights,4,0
2017-10-25,Buffalo Sabres,1,Columbus Blue Jackets,5,0
2017-10-25,Calgary Flames,2,St. Louis Blues,5,0
2017-10-26,San Jose Sharks,1,Boston Bruins,2,0
2017-10-26,Dallas Stars,4,Edmonton Oilers,5,0
2017-10-26,Anaheim Ducks,3,Florida Panthers,8,0
2017-10-26,New York Islanders,4,Minnesota Wild,6,0
2017-10-26,Los Angeles Kings,4,Montreal Canadiens,0,0
2017-10-26,Arizona Coyotes,2,New York Rangers,5,0
2017-10-26,Philadelphia Flyers,4,Ottawa Senators,5,0
2017-10-26,Winnipeg Jets,1,Pittsburgh Penguins,2,1
2017-10-26,Detroit Red Wings,2,Tampa Bay Lightning,3,0
2017-10-26,Carolina Hurricanes,6,Toronto Maple Leafs,3,0
2017-10-26,Washington Capitals,2,Vancouver Canucks,6,0
2017-10-27,St. Louis Blues,2,Carolina Hurricanes,1,0
2017-10-27,Winnipeg Jets,1,Columbus Blue Jackets,2,1
2017-10-27,Dallas Stars,2,Calgary Flames,1,0
2017-10-27,Nashville Predators,2,Chicago Blackhawks,1,0
2017-10-27,Ottawa Senators,4,New Jersey Devils,5,1
2017-10-27,Colorado Avalanche,0,Vegas Golden Knights,7,0
2017-10-28,Los Angeles Kings,2,Boston Bruins,1,1
2017-10-28,San Jose Sharks,3,Buffalo Sabres,2,0
2017-10-28,Chicago Blackhawks,3,Colorado Avalanche,6,0
2017-10-28,Washington Capitals,5,Edmonton Oilers,2,0
2017-10-28,Detroit Red Wings,3,Florida Panthers,2,1
2017-10-28,Pittsburgh Penguins,1,Minnesota Wild,2,0
2017-10-28,New York Rangers,4,Montreal Canadiens,5,0
2017-10-28,Arizona Coyotes,3,New Jersey Devils,4,0
2017-10-28,New York Islanders,6,Nashville Predators,2,0
2017-10-28,Columbus Blue Jackets,1,St. Louis Blues,4,0
2017-10-28,Anaheim Ducks,4,Tampa Bay Lightning,1,0
2017-10-28,Philadelphia Flyers,4,Toronto Maple Leafs,2,0
2017-10-29,Anaheim Ducks,4,Carolina Hurricanes,3,1
2017-10-29,Washington Capitals,1,Calgary Flames,2,0
2017-10-29,Pittsburgh Penguins,1,Winnipeg Jets,7,0
2017-10-30,Boston Bruins,3,Columbus Blue Jackets,4,1
2017-10-30,Tampa Bay Lightning,8,Florida Panthers,5,0
2017-10-30,Vegas Golden Knights,3,New York Islanders,6,0
2017-10-30,Montreal Canadiens,8,Ottawa Senators,3,0
2017-10-30,Arizona Coyotes,4,Philadelphia Flyers,3,1
2017-10-30,Toronto Maple Leafs,2,San Jose Sharks,3,0
2017-10-30,Los Angeles Kings,2,St. Louis Blues,4,0
2017-10-30,Dallas Stars,2,Vancouver Canucks,1,1
2017-10-31,Arizona Coyotes,3,Detroit Red Wings,5,0
2017-10-31,Winnipeg Jets,2,Minnesota Wild,1,0
2017-10-31,Vegas Golden Knights,4,New York Rangers,6,0
2017-11-01,Toronto Maple Leafs,3,Anaheim Ducks,1,0
2017-11-01,Philadelphia Flyers,0,Chicago Blackhawks,3,0
2017-11-01,Pittsburgh Penguins,3,Edmonton Oilers,2,0
2017-11-01,Nashville Predators,1,San Jose Sharks,4,0
2017-11-01,New Jersey Devils,2,Vancouver Canucks,0,0
2017-11-02,Buffalo Sabres,5,Arizona Coyotes,4,0
2017-11-02,Vegas Golden Knights,1,Boston Bruins,2,0
2017-11-02,Pittsburgh Penguins,1,Calgary Flames,2,1
2017-11-02,Carolina Hurricanes,3,Colorado Avalanche,5,0
2017-11-02,Columbus Blue Jackets,7,Florida Panthers,3,0
2017-11-02,Toronto Maple Leafs,3,Los Angeles Kings,5,0
2017-11-02,Montreal Canadiens,3,Minnesota Wild,6,0
2017-11-02,Detroit Red Wings,1,Ottawa Senators,3,0
2017-11-02,Philadelphia Flyers,2,St. Louis Blues,0,0
2017-11-02,New York Rangers,2,Tampa Bay Lightning,1,1
2017-11-02,Dallas Stars,2,Winnipeg Jets,5,0
2017-11-02,New York Islanders,3,Washington Capitals,4,0
2017-11-03,Nashville Predators,5,Anaheim Ducks,3,0
2017-11-03,New Jersey Devils,3,Edmonton Oilers,6,0
2017-11-04,Carolina Hurricanes,1,Arizona Coyotes,2,1
2017-11-04,Washington Capitals,3,Boston Bruins,2,0
2017-11-04,Buffalo Sabres,1,Dallas Stars,5,0
2017-11-04,New York Rangers,5,Florida Panthers,4,1
2017-11-04,Nashville Predators,4,Los Angeles Kings,3,1
2017-11-04,Chicago Blackhawks,2,Minnesota Wild,0,0
2017-11-04,Vegas Golden Knights,5,Ottawa Senators,4,0
2017-11-04,Colorado Avalanche,5,Philadelphia Flyers,4,1
2017-11-04,Anaheim Ducks,1,San Jose Sharks,2,1
2017-11-04,Toronto Maple Leafs,4,St. Louis Blues,6,0
2017-11-04,Columbus Blue Jackets,4,Tampa Bay Lightning,5,1
2017-11-04,Pittsburgh Penguins,2,Vancouver Canucks,4,0
2017-11-04,Montreal Canadiens,5,Winnipeg Jets,4,1
2017-11-05,New Jersey Devils,4,Calgary Flames,5,1
2017-11-05,Montreal Canadiens,2,Chicago Blackhawks,0,0
2017-11-05,Detroit Red Wings,4,Edmonton Oilers,0,0
2017-11-05,Colorado Avalanche,4,New York Islanders,6,0
2017-11-06,Minnesota Wild,3,Boston Bruins,5,0
2017-11-06,Winnipeg Jets,4,Dallas Stars,1,0
2017-11-06,Columbus Blue Jackets,3,New York Rangers,5,0
2017-11-06,Vegas Golden Knights,3,Toronto Maple Leafs,4,1
2017-11-06,Detroit Red Wings,3,Vancouver Canucks,2,0
2017-11-06,Arizona Coyotes,2,Washington Capitals,3,1
2017-11-07,Los Angeles Kings,4,Anaheim Ducks,3,1
2017-11-07,Washington Capitals,1,Buffalo Sabres,3,0
2017-11-07,Florida Panthers,1,Carolina Hurricanes,3,0
2017-11-07,Nashville Predators,3,Columbus Blue Jackets,1,0
2017-11-07,Vancouver Canucks,5,Calgary Flames,3,0
2017-11-07,Vegas Golden Knights,2,Montreal Canadiens,3,0
2017-11-07,St. Louis Blues,3,New Jersey Devils,1,0
2017-11-07,Edmonton Oilers,2,New York Islanders,1,1
2017-11-07,Arizona Coyotes,1,Pittsburgh Penguins,3,0
2017-11-08,Boston Bruins,2,New York Rangers,4,0
2017-11-08,Tampa Bay Lightning,5,San Jose Sharks,1,0
2017-11-08,Minnesota Wild,2,Toronto Maple Leafs,4,0
2017-11-09,Vancouver Canucks,1,Anaheim Ducks,4,0
2017-11-09,Detroit Red Wings,3,Calgary Flames,6,0
2017-11-09,Tampa Bay Lightning,5,Los Angeles Kings,2,0
2017-11-09,Minnesota Wild,3,Montreal Canadiens,0,0
2017-11-09,Edmonton Oilers,3,New Jersey Devils,2,1
2017-11-09,Chicago Blackhawks,1,Philadelphia Flyers,3,0
2017-11-09,Arizona Coyotes,2,St. Louis Blues,3,1
2017-11-10,Florida Panthers,4,Buffalo Sabres,1,0
2017-11-10,Carolina Hurricanes,3,Columbus Blue Jackets,1,0
2017-11-10,Ottawa Senators,4,Colorado Avalanche,3,1
2017-11-10,New York Islanders,0,Dallas Stars,5,0
2017-11-10,Boston Bruins,2,Toronto Maple Leafs,3,1
2017-11-10,Winnipeg Jets,2,Vegas Golden Knights,5,0
2017-11-10,Pittsburgh Penguins,1,Washington Capitals,4,0
2017-11-11,Winnipeg Jets,4,Arizona Coyotes,1,0
2017-11-11,Toronto Maple Leafs,4,Boston Bruins,1,0
2017-11-11,Chicago Blackhawks,4,Carolina Hurricanes,3,1
2017-11-11,Columbus Blue Jackets,2,Detroit Red Wings,1,1
2017-11-11,Buffalo Sabres,1,Montreal Canadiens,2,1
2017-11-11,Florida Panthers,1,New Jersey Devils,2,0
2017-11-11,Pittsburgh Penguins,4,Nashville Predators,5,1
2017-11-11,Edmonton Oilers,2,New York Rangers,4,0
2017-11-11,Colorado Avalanche,3,Ottawa Senators,4,0
2017-11-11,Minnesota Wild,1,Philadelphia Flyers,0,0
2017-11-11,Vancouver Canucks,0,San Jose Sharks,5,0
2017-11-11,New York Islanders,5,St. Louis Blues,2,0
2017-11-12,Tampa Bay Lightning,2,Anaheim Ducks,1,0
2017-11-12,New Jersey Devils,7,Chicago Blackhawks,5,0
2017-11-12,San Jose Sharks,2,Los Angeles Kings,1,0
2017-11-12,Edmonton Oilers,1,Washington Capitals,2,1
2017-11-13,Dallas Stars,1,Carolina Hurricanes,5,0
2017-11-13,St. Louis Blues,4,Calgary Flames,7,0
2017-11-14,Vegas Golden Knights,2,Edmonton Oilers,8,0
2017-11-14,Dallas Stars,3,Florida Panthers,4,1
2017-11-14,Vancouver Canucks,3,Los Angeles Kings,2,0
2017-11-14,Philadelphia Flyers,0,Minnesota Wild,3,0
2017-11-14,Columbus Blue Jackets,2,Montreal Canadiens,1,1
2017-11-14,Washington Capitals,3,Nashville Predators,6,0
2017-11-14,Buffalo Sabres,4,Pittsburgh Penguins,5,1
2017-11-14,Arizona Coyotes,1,Winnipeg Jets,4,0
2017-11-15,Boston Bruins,2,Anaheim Ducks,4,0
2017-11-15,New York Rangers,3,Chicago Blackhawks,6,0
2017-11-15,Calgary Flames,2,Detroit Red Wings,8,0
2017-11-16,Washington Capitals,2,Colorado Avalanche,6,0
2017-11-16,St. Louis Blues,4,Edmonton Oilers,1,0
2017-11-16,Boston Bruins,2,Los Angeles Kings,1,0
2017-11-16,Nashville Predators,4,Minnesota Wild,6,0
2017-11-16,Arizona Coyotes,5,Montreal Canadiens,4,0
2017-11-16,Carolina Hurricanes,4,New York Islanders,6,0
2017-11-16,Pittsburgh Penguins,3,Ottawa Senators,1,0
2017-11-16,Florida Panthers,2,San Jose Sharks,0,0
2017-11-16,Dallas Stars,1,Tampa Bay Lightning,6,0
2017-11-16,New Jersey Devils,0,Toronto Maple Leafs,1,1
2017-11-16,Vegas Golden Knights,5,Vancouver Canucks,2,0
2017-11-16,Philadelphia Flyers,2,Winnipeg Jets,3,1
2017-11-17,New York Rangers,0,Columbus Blue Jackets,2,0
2017-11-17,Buffalo Sabres,1,Detroit Red Wings,3,0
2017-11-18,Carolina Hurricanes,3,Buffalo Sabres,1,0
2017-11-18,Edmonton Oilers,3,Dallas Stars,6,0
2017-11-18,Florida Panthers,0,Los Angeles Kings,4,0
2017-11-18,Toronto Maple Leafs,6,Montreal Canadiens,0,0
2017-11-18,Colorado Avalanche,2,Nashville Predators,5,0
2017-11-18,Arizona Coyotes,3,Ottawa Senators,2,1
2017-11-18,Calgary Flames,5,Philadelphia Flyers,4,1
2017-11-18,Chicago Blackhawks,2,Pittsburgh Penguins,1,0
2017-11-18,Boston Bruins,3,San Jose Sharks,1,0
2017-11-18,New York Islanders,5,Tampa Bay Lightning,3,0
2017-11-18,St. Louis Blues,4,Vancouver Canucks,3,1
2017-11-18,New Jersey Devils,2,Winnipeg Jets,5,0
2017-11-18,Minnesota Wild,1,Washington Capitals,3,0
2017-11-19,Florida Panthers,2,Anaheim Ducks,3,0
2017-11-19,New York Islanders,2,Carolina Hurricanes,4,0
2017-11-19,Colorado Avalanche,4,Detroit Red Wings,3,1
2017-11-19,Ottawa Senators,0,New York Rangers,3,0
2017-11-19,Los Angeles Kings,2,Vegas Golden Knights,4,0
2017-11-20,Columbus Blue Jackets,3,Buffalo Sabres,2,0
2017-11-20,New Jersey Devils,4,Minnesota Wild,3,1
2017-11-20,Winnipeg Jets,3,Nashville Predators,5,0
2017-11-20,Anaheim Ducks,3,San Jose Sharks,2,1
2017-11-20,Arizona Coyotes,4,Toronto Maple Leafs,1,0
2017-11-20,Calgary Flames,4,Washington Capitals,1,0
2017-11-21,Montreal Canadiens,1,Dallas Stars,3,0
2017-11-21,Vancouver Canucks,5,Philadelphia Flyers,2,0
2017-11-21,Edmonton Oilers,3,St. Louis Blues,8,0
2017-11-22,Vegas Golden Knights,4,Anaheim Ducks,2,0
2017-11-22,San Jose Sharks,3,Arizona Coyotes,1,0
2017-11-22,Minnesota Wild,5,Buffalo Sabres,4,0
2017-11-22,New York Rangers,6,Carolina Hurricanes,1,0
2017-11-22,Calgary Flames,0,Columbus Blue Jackets,1,1
2017-11-22,Dallas Stars,0,Colorado Avalanche,3,0
2017-11-22,Edmonton Oilers,6,Detroit Red Wings,2,0
2017-11-22,Toronto Maple Leafs,1,Florida Panthers,2,1
2017-11-22,Winnipeg Jets,2,Los Angeles Kings,1,0
2017-11-22,Boston Bruins,3,New Jersey Devils,2,1
2017-11-22,Montreal Canadiens,2,Nashville Predators,3,1
2017-11-22,Philadelphia Flyers,3,New York Islanders,4,1
2017-11-22,Vancouver Canucks,5,Pittsburgh Penguins,2,0
2017-11-22,Chicago Blackhawks,2,Tampa Bay Lightning,3,1
2017-11-22,Ottawa Senators,2,Washington Capitals,5,0
2017-11-24,Winnipeg Jets,4,Anaheim Ducks,1,0
2017-11-24,Los Angeles Kings,2,Arizona Coyotes,3,1
2017-11-24,Pittsburgh Penguins,3,Boston Bruins,4,0
2017-11-24,Edmonton Oilers,1,Buffalo Sabres,3,0
2017-11-24,Toronto Maple Leafs,5,Carolina Hurricanes,4,0
2017-11-24,Ottawa Senators,2,Columbus Blue Jackets,5,0
2017-11-24,Calgary Flames,4,Dallas Stars,6,0
2017-11-24,Colorado Avalanche,2,Minnesota Wild,3,1
2017-11-24,Vancouver Canucks,2,New Jersey Devils,3,0
2017-11-24,Detroit Red Wings,1,New York Rangers,2,1
2017-11-24,New York Islanders,5,Philadelphia Flyers,4,1
2017-11-24,Nashville Predators,2,St. Louis Blues,0,0
2017-11-24,San Jose Sharks,4,Vegas Golden Knights,5,1
2017-11-24,Tampa Bay Lightning,1,Washington Capitals,3,0
2017-11-25,Vegas Golden Knights,4,Arizona Coyotes,2,0
2017-11-25,Calgary Flames,3,Colorado Avalanche,2,0
2017-11-25,New Jersey Devils,4,Detroit Red Wings,3,1
2017-11-25,Chicago Blackhawks,4,Florida Panthers,1,0
2017-11-25,Anaheim Ducks,1,Los Angeles Kings,2,1
2017-11-25,Buffalo Sabres,0,Montreal Canadiens,3,0
2017-11-25,New York Islanders,2,Ottawa Senators,1,0
2017-11-25,Tampa Bay Lightning,2,Pittsburgh Penguins,5,0
2017-11-25,Winnipeg Jets,0,San Jose Sharks,4,0
2017-11-25,Minnesota Wild,3,St. Louis Blues,6,0
2017-11-25,Washington Capitals,4,Toronto Maple Leafs,2,0
2017-11-26,Edmonton Oilers,4,Boston Bruins,2,0
2017-11-26,Nashville Predators,3,Carolina Hurricanes,4,1
2017-11-26,Vancouver Canucks,3,New York Rangers,4,1
2017-11-27,Anaheim Ducks,3,Chicago Blackhawks,7,0
2017-11-27,Columbus Blue Jackets,1,Montreal Canadiens,3,0
2017-11-27,Florida Panthers,3,New Jersey Devils,2,0
2017-11-27,Philadelphia Flyers,4,Pittsburgh Penguins,5,1
2017-11-27,Minnesota Wild,2,Winnipeg Jets,7,0
2017-11-28,Tampa Bay Lightning,2,Buffalo Sabres,0,0
2017-11-28,Carolina Hurricanes,2,Columbus Blue Jackets,3,1
2017-11-28,Toronto Maple Leafs,4,Calgary Flames,1,0
2017-11-28,Los Angeles Kings,4,Detroit Red Wings,1,0
2017-11-28,Arizona Coyotes,2,Edmonton Oilers,3,1
2017-11-28,Chicago Blackhawks,2,Nashville Predators,3,0
2017-11-28,Vancouver Canucks,2,New York Islanders,5,0
2017-11-28,Florida Panthers,5,New York Rangers,4,0
2017-11-28,San Jose Sharks,3,Philadelphia Flyers,1,0
2017-11-28,Dallas Stars,3,Vegas Golden Knights,0,0
2017-11-29,Tampa Bay Lightning,2,Boston Bruins,3,0
2017-11-29,Winnipeg Jets,2,Colorado Avalanche,3,1
2017-11-29,Ottawa Senators,1,Montreal Canadiens,2,0
2017-11-29,Anaheim Ducks,3,St. Louis Blues,2,0
2017-11-30,Arizona Coyotes,0,Calgary Flames,3,0
2017-11-30,Dallas Stars,4,Chicago Blackhawks,3,1
2017-11-30,Montreal Canadiens,6,Detroit Red Wings,3,0
2017-11-30,Toronto Maple Leafs,6,Edmonton Oilers,4,0
2017-11-30,Vegas Golden Knights,2,Minnesota Wild,4,0
2017-11-30,Vancouver Canucks,5,Nashville Predators,3,0
2017-11-30,Los Angeles Kings,5,Washington Capitals,2,0
2017-12-01,Pittsburgh Penguins,4,Buffalo Sabres,0,0
2017-12-01,Anaheim Ducks,2,Columbus Blue Jackets,4,0
2017-12-01,New Jersey Devils,2,Colorado Avalanche,1,0
2017-12-01,San Jose Sharks,2,Florida Panthers,1,0
2017-12-01,Ottawa Senators,6,New York Islanders,5,0
2017-12-01,Carolina Hurricanes,1,New York Rangers,5,0
2017-12-01,Los Angeles Kings,4,St. Louis Blues,1,0
2017-12-01,Vegas Golden Knights,4,Winnipeg Jets,7,0
2017-12-02,New Jersey Devils,0,Arizona Coyotes,5,0
2017-12-02,Florida Panthers,2,Carolina Hurricanes,3,1
2017-12-02,Edmonton Oilers,7,Calgary Flames,5,0
2017-12-02,Chicago Blackhawks,2,Dallas Stars,3,1
2017-12-02,St. Louis Blues,1,Minnesota Wild,2,1
2017-12-02,Detroit Red Wings,1,Montreal Canadiens,10,0
2017-12-02,Anaheim Ducks,2,Nashville Predators,3,1
2017-12-02,Boston Bruins,3,Philadelphia Flyers,0,0
2017-12-02,Buffalo Sabres,1,Pittsburgh Penguins,5,0
2017-12-02,San Jose Sharks,2,Tampa Bay Lightning,5,0
2017-12-02,Toronto Maple Leafs,1,Vancouver Canucks,2,0
2017-12-02,Columbus Blue Jackets,3,Washington Capitals,4,0
2017-12-03,Los Angeles Kings,3,Chicago Blackhawks,1,0
2017-12-03,Dallas Stars,7,Colorado Avalanche,2,0
2017-12-03,Arizona Coyotes,2,Vegas Golden Knights,3,1
2017-12-03,Ottawa Senators,0,Winnipeg Jets,5,0
2017-12-04,Philadelphia Flyers,5,Calgary Flames,2,0
2017-12-04,New York Islanders,5,Florida Panthers,4,1
2017-12-04,Boston Bruins,3,Nashville Predators,5,0
2017-12-04,San Jose Sharks,1,Washington Capitals,4,0
2017-12-05,New Jersey Devils,4,Columbus Blue Jackets,1,0
2017-12-05,Buffalo Sabres,4,Colorado Avalanche,2,0
2017-12-05,Nashville Predators,5,Dallas Stars,2,0
2017-12-05,Winnipeg Jets,1,Detroit Red Wings,5,0
2017-12-05,Minnesota Wild,2,Los Angeles Kings,5,0
2017-12-05,St. Louis Blues,4,Montreal Canadiens,3,0
2017-12-05,New York Rangers,4,Pittsburgh Penguins,3,0
2017-12-05,New York Islanders,2,Tampa Bay Lightning,6,0
2017-12-05,Carolina Hurricanes,0,Vancouver Canucks,3,0
2017-12-05,Anaheim Ducks,3,Vegas Golden Knights,4,1
2017-12-06,Ottawa Senators,0,Anaheim Ducks,3,0
2017-12-06,Philadelphia Flyers,4,Edmonton Oilers,2,0
2017-12-06,Calgary Flames,1,Toronto Maple Leafs,2,1
2017-12-06,Chicago Blackhawks,2,Washington Capitals,6,0
2017-12-07,Arizona Coyotes,1,Boston Bruins,6,0
2017-12-07,Winnipeg Jets,4,Florida Panthers,6,0
